transaction_id,date,customer_id,amount,category,region,payment_method,merchant_name
TXN_009525,2024-08-01,CUST_1948,572.45,Utilities,East,Transfer,Marketing Agency Ltd
TXN_009822,2024-08-01,CUST_8004,995.73,Maintenance,West,Card,
TXN_000220,2024-08-02,CUST_5548,12833.44,Equipment,South,Card,Advisory Partners
TXN_000628,2024-08-02,CUST_3048,1404.05,Legal,South,Transfer,Maintenance Services
TXN_000701,2024-08-02,CUST_8956,1627.8,utilities,North,Direct Debit,
TXN_000889,2024-08-02,CUST_8326,7739.99,Utilities,South,Cash,Learning Academy
TXN_001007,2024-08-02,CUST_8643,1010.32,Maintenance,North,Cash,Office Depot
TXN_001092,2024-08-02,CUST_3969,353.35,Office Supplies,West,Direct Debit,Conference Center
TXN_002740,2024-08-02,CUST_2970,232.11,equipment,West,Cash,Stationary World
TXN_003223,2024-08-02,CUST_2914,864.59,Utilities,West,Direct Debit,
TXN_003280,2024-08-02,CUST_3763,1449.22,Equipment,North,Direct Debit,Stationary World
TXN_003336,2024-08-02,CUST_3761,1906.08,Equipment,North,Cash,Maintenance Services
TXN_003910,2024-08-02,CUST_9080,1958.69,Office Supplies,West,Direct Debit,Software Vendor
TXN_004038,2024-08-02,CUST_9924,515.61,Training,South,Direct Debit,Office Depot
TXN_004203,2024-08-02,CUST_7169,13405.0,Travel,East,Direct Debit,
TXN_004512,2024-08-02,CUST_5535,959.51,Training,East,Card,Power Supply Co
TXN_004537,2024-08-02,CUST_1371,1368.66,Maintenance,West,Direct Debit,Conference Center
TXN_004752,2024-08-02,CUST_6540,858.38,IT Services,North,Cash,Power Supply Co
TXN_005280,2024-08-02,CUST_5703,1659.48,Travel,North,Card,Power Supply Co
TXN_005544,2024-08-02,CUST_5732,312.45,Utilities,West,Transfer,Stationary World
TXN_005938,2024-08-02,CUST_6851,1786.49,maintenance,West,Direct Debit,Cloud Services Inc
TXN_006781,2024-08-02,CUST_2857,1994.05,Legal,East,Transfer,Legal Advisors
TXN_006807,2024-08-02,CUST_6432,1590.02,Consulting,South,Direct Debit,Maintenance Services
TXN_006873,2024-08-02,CUST_6141,876.48,Utilities,North,Transfer,Conference Center
TXN_006920,2024-08-02,CUST_5656,74.24,,West,Transfer,Conference Center
TXN_007230,2024-08-02,CUST_2755,1957.46,maintenance,,Cash,Learning Academy
TXN_007899,2024-08-02,CUST_3586,196.93,,South,Card,
TXN_007967,2024-08-02,CUST_3670,1670.91,IT Services,South,Cash,British Airways
TXN_008249,2024-08-02,CUST_3888,1815.87,Legal,West,Cash,Industrial Supply Co
TXN_008385,2024-08-02,CUST_8062,1490.76,IT Services,South,Direct Debit,Maintenance Services
TXN_008690,2024-08-02,CUST_9107,1996.77,Maintenance,West,Transfer,Maintenance Services
TXN_008793,2024-08-02,CUST_2118,281.11,Utilities,West,Card,Office Depot
TXN_009270,2024-08-02,CUST_1607,572.87,,North,Direct Debit,Legal Advisors
TXN_009817,2024-08-02,CUST_4093,375.0,Training,North,Direct Debit,Stationary World
TXN_000794,2024-08-03,CUST_3551,1760.24,Training,East,Transfer,Stationary World
TXN_001993,2024-08-03,CUST_9599,1768.96,Training,South,Cash,Legal Advisors
TXN_002145,2024-08-03,CUST_6469,1154.39,Equipment,North,Cash,Marketing Agency Ltd
TXN_002260,2024-08-03,CUST_1097,,marketing,South,Transfer,
TXN_002315,2024-08-03,CUST_1282,653.38,Utilities,West,Cash,Power Supply Co
TXN_002564,2024-08-03,CUST_8922,,,West,Cash,Advisory Partners
TXN_003267,2024-08-03,CUST_5997,1399.62,,East,Card,
TXN_003493,2024-08-03,CUST_3330,308.75,,East,Card,Software Vendor
TXN_003608,2024-08-03,CUST_3763,,Maintenance,North,Card,Advisory Partners
TXN_003642,2024-08-03,CUST_4439,210.88,Training,East,Transfer,British Airways
TXN_003964,2024-08-03,CUST_8243,1391.2,IT Services,West,Cash,
TXN_004106,2024-08-03,CUST_8545,1187.39,Training,West,Cash,Marketing Agency Ltd
TXN_004684,2024-08-03,CUST_2539,386.68,Equipment,North,Card,Stationary World
TXN_005008,2024-08-03,CUST_1790,825.7,marketing,West,Direct Debit,Marketing Agency Ltd
TXN_005042,2024-08-03,CUST_6586,81.99,Office Supplies,South,Cash,Tech Solutions Ltd
TXN_005282,2024-08-03,CUST_1001,1186.24,Consulting,South,Transfer,Conference Center
TXN_005462,2024-08-03,CUST_9747,1892.12,Marketing,West,Transfer,Cloud Services Inc
TXN_005967,2024-08-03,CUST_1087,,Travel,West,Card,Office Depot
TXN_006666,2024-08-03,CUST_8830,1285.1,training,North,Direct Debit,Marketing Agency Ltd
TXN_006881,2024-08-03,CUST_1378,1782.74,Legal,West,Transfer,City Hotel
TXN_006993,2024-08-03,CUST_9414,303.63,Utilities,West,Cash,Legal Advisors
TXN_007044,2024-08-03,CUST_3908,786.6,Training,North,Card,Stationary World
TXN_007626,2024-08-03,CUST_5640,8792.07,Consulting,West,Card,Marketing Agency Ltd
TXN_007806,2024-08-03,CUST_8689,1358.65,Training,North,Cash,Stationary World
TXN_008158,2024-08-03,CUST_5483,1318.09,Maintenance,South,Direct Debit,Tech Solutions Ltd
TXN_008322,2024-08-03,CUST_1456,1895.18,Marketing,East,Cash,Tech Solutions Ltd
TXN_008713,2024-08-03,CUST_3083,17308.38,Marketing,South,Card,Legal Advisors
TXN_008913,2024-08-03,CUST_1770,1247.31,Equipment,South,Transfer,Advisory Partners
TXN_009039,2024-08-03,CUST_1723,432.1,travel,North,Transfer,Legal Advisors
TXN_009449,2024-08-03,CUST_7158,117.1,office supplies,South,Transfer,Advisory Partners
TXN_009614,2024-08-03,CUST_7975,906.13,Marketing,North,Transfer,Learning Academy
TXN_000077,2024-08-04,CUST_6276,1925.75,Legal,South,Transfer,City Hotel
TXN_000218,2024-08-04,CUST_3049,675.15,Equipment,West,Card,
TXN_000901,2024-08-04,CUST_7898,1562.18,IT Services,East,Transfer,Tech Solutions Ltd
TXN_000989,2024-08-04,CUST_8311,1845.39,,North,Cash,British Airways
TXN_001679,2024-08-04,CUST_5760,805.09,consulting,South,Transfer,Legal Advisors
TXN_002278,2024-08-04,CUST_3105,1763.96,Office Supplies,South,Card,Conference Center
TXN_003071,2024-08-04,CUST_1929,855.4,Equipment,West,Cash,Legal Advisors
TXN_003339,2024-08-04,CUST_6693,1416.04,Marketing,North,Direct Debit,
TXN_003605,2024-08-04,CUST_4719,1119.3,Consulting,North,Direct Debit,British Airways
TXN_003955,2024-08-04,CUST_7901,1636.24,Maintenance,North,Direct Debit,Advisory Partners
TXN_004052,2024-08-04,CUST_5763,1725.46,Utilities,South,Transfer,
TXN_004513,2024-08-04,CUST_3776,1281.51,office supplies,East,Card,Advisory Partners
TXN_004762,2024-08-04,CUST_6982,1954.13,Consulting,South,Card,Software Vendor
TXN_005197,2024-08-04,CUST_1228,1884.34,Consulting,South,Card,Cloud Services Inc
TXN_005395,2024-08-04,CUST_4085,233.59,IT Services,West,Transfer,Tech Solutions Ltd
TXN_006255,2024-08-04,CUST_2507,1308.84,Training,South,Transfer,Stationary World
TXN_006327,2024-08-04,CUST_6218,1304.43,Maintenance,North,Direct Debit,Conference Center
TXN_006643,2024-08-04,CUST_8492,1764.49,Travel,South,Direct Debit,Legal Advisors
TXN_008109,2024-08-04,CUST_2440,401.47,IT Services,West,Card,Office Depot
TXN_008504,2024-08-04,CUST_5635,5112.56,Maintenance,West,Transfer,Stationary World
TXN_008866,2024-08-04,CUST_6957,924.52,office supplies,South,Direct Debit,British Airways
TXN_009175,2024-08-04,CUST_2283,1723.23,,South,Transfer,City Hotel
TXN_009348,2024-08-04,CUST_4659,482.24,Legal,West,Direct Debit,Power Supply Co
TXN_009905,2024-08-04,CUST_3243,903.69,consulting,North,Direct Debit,Software Vendor
TXN_000104,2024-08-05,CUST_2028,500.64,legal,South,Card,Industrial Supply Co
TXN_000352,2024-08-05,CUST_7966,1052.63,Consulting,North,Transfer,British Airways
TXN_000595,2024-08-05,CUST_1009,755.25,Training,South,Direct Debit,City Hotel
TXN_000782,2024-08-05,CUST_9434,1619.89,Legal,North,Cash,Industrial Supply Co
TXN_001180,2024-08-05,CUST_8686,1805.8,Office Supplies,East,Cash,Industrial Supply Co
TXN_002216,2024-08-05,CUST_6560,1400.2,IT Services,West,Direct Debit,Legal Advisors
TXN_002819,2024-08-05,CUST_7465,1230.9,Legal,South,Cash,Software Vendor
TXN_002900,2024-08-05,CUST_6842,658.66,Training,North,Cash,City Hotel
TXN_004396,2024-08-05,CUST_3581,496.43,Equipment,South,Cash,Stationary World
TXN_004429,2024-08-05,CUST_6983,385.14,,East,Transfer,City Hotel
TXN_004527,2024-08-05,CUST_3364,794.7,Office Supplies,,Card,Industrial Supply Co
TXN_004559,2024-08-05,CUST_5932,93.91,Utilities,South,Transfer,Conference Center
TXN_004656,2024-08-05,CUST_1920,1297.39,Travel,North,Transfer,Tech Solutions Ltd
TXN_004695,2024-08-05,CUST_6930,1783.6,consulting,South,Cash,City Hotel
TXN_005244,2024-08-05,CUST_3159,1861.43,Travel,East,Direct Debit,Conference Center
TXN_005759,2024-08-05,CUST_6565,1499.55,Training,East,Direct Debit,City Hotel
TXN_005865,2024-08-05,CUST_8394,1557.05,Consulting,South,Direct Debit,Legal Advisors
TXN_005995,2024-08-05,CUST_9177,1398.24,Consulting,East,Cash,Marketing Agency Ltd
TXN_006196,2024-08-05,CUST_1604,1189.21,Maintenance,South,Transfer,
TXN_006488,2024-08-05,CUST_5006,1237.9,IT Services,East,Card,Legal Advisors
TXN_006506,2024-08-05,CUST_3178,1081.37,Equipment,North,Card,Advisory Partners
TXN_007195,2024-08-05,CUST_5234,1481.8,Maintenance,,Transfer,Legal Advisors
TXN_007491,2024-08-05,CUST_4349,817.66,Training,Est,Card,Cloud Services Inc
TXN_007941,2024-08-05,CUST_6448,1478.02,Maintenance,East,Direct Debit,Learning Academy
TXN_008399,2024-08-05,CUST_2671,645.27,Equipment,East,Card,Marketing Agency Ltd
TXN_009097,2024-08-05,CUST_9402,894.97,Maintenance,South,Cash,Conference Center
TXN_009811,2024-08-05,CUST_5558,907.4,Travel,South,Transfer,
TXN_000174,2024-08-06,CUST_6791,1202.36,Equipment,North,Transfer,Advisory Partners
TXN_000313,2024-08-06,CUST_6801,1612.83,Travel,North,Transfer,Stationary World
TXN_000505,2024-08-06,CUST_2542,975.77,Equipment,West,Cash,Advisory Partners
TXN_001304,2024-08-06,CUST_7183,1712.92,Utilities,,Cash,Advisory Partners
TXN_001360,2024-08-06,CUST_5811,1275.78,Maintenance,West,Transfer,Maintenance Services
TXN_002060,2024-08-06,CUST_9474,1510.84,Legal,East,Cash,Tech Solutions Ltd
TXN_002814,2024-08-06,CUST_6776,959.08,Legal,South,Card,Legal Advisors
TXN_003346,2024-08-06,CUST_4802,1867.25,Maintenance,West,Cash,Maintenance Services
TXN_003680,2024-08-06,CUST_7539,1641.5,IT Services,North,Cash,Advisory Partners
TXN_004308,2024-08-06,CUST_3415,1914.66,Training,North,Cash,
TXN_004562,2024-08-06,CUST_9832,1464.96,Utilities,South,Direct Debit,
TXN_004670,2024-08-06,CUST_9435,1232.08,,West,Card,Advisory Partners
TXN_004897,2024-08-06,CUST_4296,1999.79,Utilities,North,Card,British Airways
TXN_005140,2024-08-06,CUST_2990,1193.81,Legal,South,Cash,Conference Center
TXN_005445,2024-08-06,CUST_5243,,Office Supplies,East,Card,British Airways
TXN_005789,2024-08-06,CUST_2334,1262.52,Legal,South,Cash,Office Depot
TXN_006192,2024-08-06,CUST_2982,390.19,Legal,West,Cash,Office Depot
TXN_007392,2024-08-06,CUST_3261,427.7,Office Supplies,North,Transfer,Tech Solutions Ltd
TXN_008092,2024-08-06,CUST_4741,749.65,Maintenance,East,Card,British Airways
TXN_008430,2024-08-06,CUST_6607,12489.23,Training,West,Direct Debit,Learning Academy
TXN_008485,2024-08-06,CUST_4367,1249.96,Legal,South,Transfer,Maintenance Services
TXN_008801,2024-08-06,CUST_3529,1523.51,Travel,East,Direct Debit,Software Vendor
TXN_009260,2024-08-06,CUST_3347,746.26,Marketing,North,Card,Software Vendor
TXN_009627,2024-08-06,CUST_7805,799.33,Legal,South,Transfer,Marketing Agency Ltd
TXN_009702,2024-08-06,CUST_1372,945.56,legal,East,Transfer,Conference Center
TXN_009767,2024-08-06,CUST_3068,596.83,Marketing,North,Direct Debit,Advisory Partners
TXN_000555,2024-08-07,CUST_4376,839.34,Training,North,Transfer,Maintenance Services
TXN_000622,2024-08-07,CUST_4636,1007.3,Travel,South,Card,Industrial Supply Co
TXN_001059,2024-08-07,CUST_5831,742.1,Travel,East,Transfer,Industrial Supply Co
TXN_001094,2024-08-07,CUST_8643,477.2,IT Services,South,Transfer,Power Supply Co
TXN_001311,2024-08-07,CUST_3139,1788.46,Marketing,South,Direct Debit,
TXN_001335,2024-08-07,CUST_8009,,Equipment,North,Card,Office Depot
TXN_001659,2024-08-07,CUST_2367,948.58,Utilities,West,Direct Debit,Advisory Partners
TXN_001699,2024-08-07,CUST_9564,7081.07,Equipment,South,Transfer,Cloud Services Inc
TXN_002091,2024-08-07,CUST_4967,1087.98,Equipment,North,Cash,Stationary World
TXN_002116,2024-08-07,CUST_2013,,Travel,West,Transfer,City Hotel
TXN_002276,2024-08-07,CUST_8548,1133.61,Travel,North,Card,Legal Advisors
TXN_002621,2024-08-07,CUST_1006,114.26,,East,Transfer,Advisory Partners
TXN_002765,2024-08-07,CUST_5778,73.67,Legal,,Direct Debit,British Airways
TXN_003247,2024-08-07,CUST_5160,1347.39,Consulting,North,Direct Debit,
TXN_003394,2024-08-07,CUST_6285,482.25,,South,Card,Legal Advisors
TXN_003409,2024-08-07,CUST_1859,367.95,IT Services,North,Direct Debit,Conference Center
TXN_003868,2024-08-07,CUST_7026,311.19,Office Supplies,North,Card,Maintenance Services
TXN_004637,2024-08-07,CUST_6540,1440.13,Consulting,East,Transfer,Power Supply Co
TXN_004775,2024-08-07,CUST_4854,970.92,IT Services,North,Transfer,Legal Advisors
TXN_005114,2024-08-07,CUST_2391,720.82,legal,South,Direct Debit,Power Supply Co
TXN_005126,2024-08-07,CUST_4662,360.44,Travel,East,Cash,Office Depot
TXN_005412,2024-08-07,CUST_1153,384.31,Training,West,Direct Debit,Office Depot
TXN_005480,2024-08-07,CUST_9269,11803.59,Equipment,East,Cash,Learning Academy
TXN_005531,2024-08-07,CUST_7923,1044.5,Maintenance,North,Cash,Marketing Agency Ltd
TXN_005692,2024-08-07,CUST_7496,858.13,Equipment,East,Transfer,Office Depot
TXN_005839,2024-08-07,CUST_6111,14056.0,Marketing,South,Direct Debit,Industrial Supply Co
TXN_005946,2024-08-07,CUST_2425,1893.32,Equipment,East,Direct Debit,Conference Center
TXN_006982,2024-08-07,CUST_9281,,Legal,West,Direct Debit,Conference Center
TXN_007621,2024-08-07,CUST_1892,1801.47,Travel,North,Cash,Stationary World
TXN_008273,2024-08-07,CUST_3515,173.35,Equipment,North,Cash,British Airways
TXN_008695,2024-08-07,CUST_9494,317.92,,South,Direct Debit,Marketing Agency Ltd
TXN_008899,2024-08-07,CUST_2750,19026.71,Training,North,Card,Legal Advisors
TXN_009240,2024-08-07,CUST_8063,7759.66,Office Supplies,North,Transfer,
TXN_009334,2024-08-07,CUST_3036,558.05,Travel,South,Cash,Maintenance Services
TXN_009809,2024-08-07,CUST_8904,7480.37,training,East,Card,Office Depot
TXN_009810,2024-08-07,CUST_3283,884.13,,West,Cash,Advisory Partners
TXN_009928,2024-08-07,CUST_8989,203.28,Utilities,North,Transfer,Marketing Agency Ltd
TXN_000221,2024-08-08,CUST_4108,1886.12,,East,Transfer,Software Vendor
TXN_000331,2024-08-08,CUST_1853,1755.8,Marketing,East,Direct Debit,British Airways
TXN_000620,2024-08-08,CUST_8190,1892.24,,East,Cash,City Hotel
TXN_000773,2024-08-08,CUST_4812,1233.2,IT Services,East,Transfer,British Airways
TXN_001122,2024-08-08,CUST_8101,1332.8,,West,Cash,Industrial Supply Co
TXN_001883,2024-08-08,CUST_1845,,Maintenance,East,Direct Debit,Legal Advisors
TXN_002185,2024-08-08,CUST_8462,1573.8,IT Services,North,Cash,
TXN_002340,2024-08-08,CUST_1923,1981.2,Legal,West,Transfer,Conference Center
TXN_003530,2024-08-08,CUST_5757,1222.86,Travel,North,Cash,Power Supply Co
TXN_004610,2024-08-08,CUST_5306,624.72,Marketing,East,Card,Legal Advisors
TXN_004747,2024-08-08,CUST_4956,844.96,Equipment,East,Direct Debit,Cloud Services Inc
TXN_005041,2024-08-08,CUST_8088,1185.21,,East,Card,Power Supply Co
TXN_005150,2024-08-08,CUST_8951,1486.08,Marketing,North,Transfer,Advisory Partners
TXN_005215,2024-08-08,CUST_7637,1415.48,consulting,North,Card,Conference Center
TXN_005451,2024-08-08,CUST_1300,1338.61,Equipment,South,Transfer,Maintenance Services
TXN_005834,2024-08-08,CUST_3526,59.7,Legal,East,Card,Legal Advisors
TXN_006017,2024-08-08,CUST_8160,212.96,,North,Cash,Legal Advisors
TXN_006114,2024-08-08,CUST_5566,6316.65,Equipment,South,Direct Debit,Stationary World
TXN_006822,2024-08-08,CUST_7452,1232.42,Travel,East,Card,Tech Solutions Ltd
TXN_006828,2024-08-08,CUST_5381,394.98,Office Supplies,West,Direct Debit,
TXN_006867,2024-08-08,CUST_8314,1665.59,Legal,East,Direct Debit,Power Supply Co
TXN_006877,2024-08-08,CUST_6578,657.61,Consulting,North,Direct Debit,
TXN_006882,2024-08-08,CUST_4293,370.65,Travel,North,Direct Debit,Cloud Services Inc
TXN_006958,2024-08-08,CUST_1823,,Equipment,West,Transfer,Industrial Supply Co
TXN_008396,2024-08-08,CUST_9055,965.71,marketing,West,Direct Debit,
TXN_008659,2024-08-08,CUST_8171,1147.19,Legal,North,Transfer,Legal Advisors
TXN_008733,2024-08-08,CUST_2463,154.29,Travel,South,Cash,Power Supply Co
TXN_009230,2024-08-08,CUST_5274,978.66,Consulting,West,Direct Debit,
TXN_000024,2024-08-09,CUST_8849,11772.68,,Est,Cash,
TXN_000985,2024-08-09,CUST_3079,164.81,,West,Direct Debit,Power Supply Co
TXN_001431,2024-08-09,CUST_1583,1306.54,marketing,North,Card,Marketing Agency Ltd
TXN_001572,2024-08-09,CUST_1575,,Marketing,East,Transfer,Power Supply Co
TXN_001922,2024-08-09,CUST_3044,1833.77,Equipment,South,Cash,Power Supply Co
TXN_002489,2024-08-09,CUST_8429,73.59,Maintenance,East,Card,
TXN_003419,2024-08-09,CUST_7136,275.14,Travel,North,Card,Maintenance Services
TXN_004045,2024-08-09,CUST_9690,497.02,Consulting,West,Card,City Hotel
TXN_004657,2024-08-09,CUST_8008,16969.85,Utilities,,Transfer,British Airways
TXN_005038,2024-08-09,CUST_5312,857.16,IT Services,East,Transfer,
TXN_006016,2024-08-09,CUST_5354,1418.22,IT Services,East,Direct Debit,
TXN_006326,2024-08-09,CUST_9032,1137.67,IT Services,North,Transfer,
TXN_007139,2024-08-09,CUST_4863,,Travel,West,Direct Debit,Advisory Partners
TXN_007473,2024-08-09,CUST_2616,115.7,Marketing,South,Transfer,
TXN_007815,2024-08-09,CUST_4534,1248.34,Legal,South,Cash,
TXN_008475,2024-08-09,CUST_1623,1511.09,Training,East,Direct Debit,British Airways
TXN_009293,2024-08-09,CUST_8211,162.5,Equipment,,Cash,Marketing Agency Ltd
TXN_009489,2024-08-09,CUST_9437,1776.69,IT Services,,Direct Debit,Tech Solutions Ltd
TXN_000900,2024-08-10,CUST_3674,700.43,Marketing,West,Transfer,Conference Center
TXN_002066,2024-08-10,CUST_2376,1186.1,Consulting,South,Direct Debit,Cloud Services Inc
TXN_002447,2024-08-10,CUST_1987,864.95,Training,West,Card,British Airways
TXN_003014,2024-08-10,CUST_7410,925.64,equipment,North,Cash,Maintenance Services
TXN_003151,2024-08-10,CUST_4180,1232.6,Office Supplies,West,Cash,Software Vendor
TXN_003375,2024-08-10,CUST_9751,253.04,Equipment,West,Transfer,
TXN_003659,2024-08-10,CUST_1489,1802.54,IT Services,,Card,Advisory Partners
TXN_004125,2024-08-10,CUST_9721,120.28,equipment,North,Card,Advisory Partners
TXN_004279,2024-08-10,CUST_7519,1943.3,Training,East,Card,Conference Center
TXN_004923,2024-08-10,CUST_3181,839.18,IT Services,South,Direct Debit,Cloud Services Inc
TXN_005039,2024-08-10,CUST_2515,,office supplies,South,Card,Tech Solutions Ltd
TXN_005066,2024-08-10,CUST_5994,1619.98,Office Supplies,West,Direct Debit,Software Vendor
TXN_005473,2024-08-10,CUST_6499,428.11,Marketing,West,Direct Debit,Maintenance Services
TXN_005786,2024-08-10,CUST_6755,647.79,Consulting,South,Transfer,Stationary World
TXN_005920,2024-08-10,CUST_4406,136.66,,South,Direct Debit,Software Vendor
TXN_006328,2024-08-10,CUST_5025,559.63,Consulting,East,Direct Debit,Marketing Agency Ltd
TXN_006336,2024-08-10,CUST_5235,360.04,Maintenance,West,Card,Learning Academy
TXN_006727,2024-08-10,CUST_3907,1798.78,Travel,South,Transfer,Conference Center
TXN_007532,2024-08-10,CUST_8593,1682.16,,West,Cash,Marketing Agency Ltd
TXN_008611,2024-08-10,CUST_9216,1290.26,Legal,East,Transfer,Advisory Partners
TXN_009084,2024-08-10,CUST_2715,1645.27,Travel,East,Card,Legal Advisors
TXN_009742,2024-08-10,CUST_5666,1964.41,marketing,South,Cash,Office Depot
TXN_000819,2024-08-11,CUST_2619,307.23,Office Supplies,South,Transfer,Learning Academy
TXN_001002,2024-08-11,CUST_5873,1619.61,Utilities,North,Card,Power Supply Co
TXN_001703,2024-08-11,CUST_1105,,Marketing,East,Card,Advisory Partners
TXN_001844,2024-08-11,CUST_5107,375.24,Office Supplies,South,Transfer,Tech Solutions Ltd
TXN_002275,2024-08-11,CUST_1781,565.17,Training,West,Card,Stationary World
TXN_002375,2024-08-11,CUST_7049,1707.7,Utilities,East,Direct Debit,Learning Academy
TXN_002641,2024-08-11,CUST_7980,7529.84,Marketing,East,Transfer,Marketing Agency Ltd
TXN_002699,2024-08-11,CUST_9017,1347.14,Training,North,Direct Debit,Marketing Agency Ltd
TXN_003486,2024-08-11,CUST_3068,18343.61,utilities,North,Direct Debit,
TXN_004507,2024-08-11,CUST_5427,102.45,Office Supplies,North,Transfer,Marketing Agency Ltd
TXN_004600,2024-08-11,CUST_5039,231.14,Legal,North,Transfer,Advisory Partners
TXN_004968,2024-08-11,CUST_2001,1379.77,Consulting,West,Direct Debit,Marketing Agency Ltd
TXN_005073,2024-08-11,CUST_2894,1521.91,Office Supplies,North,Cash,Stationary World
TXN_005218,2024-08-11,CUST_2820,586.35,Travel,South,Direct Debit,Software Vendor
